household_id,chunk_text
HH71,"Household HH71 is located in Village_35, Kaura, Kaduna. The respondent is a 43-year-old Male who is Married with an education level of Quranic. Their main crops include Groundnut, Cassava, and Millet, while they also rear Sheep, Pig, and Sheep. Reported outputs are 529.0642879413822kg in the wet season and 357.1801927567001kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Public vehicle and the market is 8.61 km away. The main buyer type is Assembler."
HH72,"Household HH72 is located in Village_80, Kachia, Kaduna. The respondent is a 56-year-old Female who is Single with an education level of Primary. Their main crops include Sorghum, Cassava, and Rice, while they also rear Poultry, Goat, and Cattle. Reported outputs are 737.0435441070233kg in the wet season and 634.6331049073397kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Animal cart and the market is 6.81 km away. The main buyer type is Wholesaler."
HH73,"Household HH73 is located in Village_83, Kafanchan, Kaduna. The respondent is a 57-year-old Female who is Widowed with an education level of Primary. Their main crops include Maize, Soybean, and Soybean, while they also rear Goat, Cattle, and Cattle. Reported outputs are 597.8787893830644kg in the wet season and 638.9634950279078kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Animal cart and the market is 7.83 km away. The main buyer type is Retailer."
HH74,"Household HH74 is located in Village_6, Zangon Kataf, Kaduna. The respondent is a 60-year-old Male who is Divorced with an education level of Adult Edu.. Their main crops include Millet, Tomato, and Sorghum, while they also rear Sheep, Sheep, and Poultry. Reported outputs are 924.3516834454616kg in the wet season and 983.8364369162484kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Animal cart and the market is 15.36 km away. The main buyer type is Wholesaler."
HH75,"Household HH75 is located in Village_76, Kaduna North, Kaduna. The respondent is a 56-year-old Male who is Married with an education level of None. Their main crops include Millet, Sorghum, and Maize, while they also rear Goat, Cattle, and Poultry. Reported outputs are 368.38118022368894kg in the wet season and 274.75622123441923kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Animal cart and the market is 2.35 km away. The main buyer type is Retailer."
HH76,"Household HH76 is located in Village_81, Jaba, Kaduna. The respondent is a 61-year-old Male who is Divorced with an education level of None. Their main crops include Soybean, Rice, and Cassava, while they also rear Cattle, Sheep, and Goat. Reported outputs are 805.5355784167864kg in the wet season and 280.4104916764058kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Public vehicle and the market is 19.43 km away. The main buyer type is Assembler."
HH77,"Household HH77 is located in Village_19, Jaba, Kaduna. The respondent is a 20-year-old Male who is Widowed with an education level of Primary. Their main crops include Maize, Millet, and Rice, while they also rear Sheep, Sheep, and Sheep. Reported outputs are 775.1511260931649kg in the wet season and 732.5861997758738kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Public vehicle and the market is 1.23 km away. The main buyer type is Assembler."
HH78,"Household HH78 is located in Village_35, Sanga, Kaduna. The respondent is a 29-year-old Male who is Married with an education level of None. Their main crops include Groundnut, Tomato, and Rice, while they also rear Goat, Goat, and Pig. Reported outputs are 385.1005380691146kg in the wet season and 692.0149328048258kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Public vehicle and the market is 14.04 km away. The main buyer type is Processor."
HH79,"Household HH79 is located in Village_4, Jaba, Kaduna. The respondent is a 39-year-old Male who is Married with an education level of Quranic. Their main crops include Cassava, Millet, and Soybean, while they also rear Sheep, Poultry, and Cattle. Reported outputs are 630.3236655079324kg in the wet season and 933.3359093514003kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Public vehicle and the market is 12.68 km away. The main buyer type is Assembler."
HH80,"Household HH80 is located in Village_7, Jaba, Kaduna. The respondent is a 65-year-old Female who is Married with an education level of Primary. Their main crops include Tomato, Soybean, and Cassava, while they also rear Cattle, Pig, and Goat. Reported outputs are 475.2279158783487kg in the wet season and 400.7018775182227kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Public vehicle and the market is 1.04 km away. The main buyer type is Processor."
HH81,"Household HH81 is located in Village_89, Kudan, Kaduna. The respondent is a 55-year-old Female who is Single with an education level of Secondary. Their main crops include Millet, Millet, and Cassava, while they also rear Poultry, Sheep, and Sheep. Reported outputs are 257.31258195272375kg in the wet season and 574.7044958787292kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Motorcycle and the market is 7.97 km away. The main buyer type is Wholesaler."
HH82,"Household HH82 is located in Village_25, Kauru, Kaduna. The respondent is a 46-year-old Male who is Divorced with an education level of Adult Edu.. Their main crops include Tomato, Sorghum, and Millet, while they also rear Cattle, Goat, and Sheep. Reported outputs are 557.0318619310297kg in the wet season and 224.83027319315624kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Animal cart and the market is 2.08 km away. The main buyer type is Retailer."
HH83,"Household HH83 is located in Village_24, Giwa, Kaduna. The respondent is a 36-year-old Female who is Widowed with an education level of Tertiary. Their main crops include Rice, Maize, and Millet, while they also rear Goat, Pig, and Cattle. Reported outputs are 678.0084904502368kg in the wet season and 683.8382596864043kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Bicycle and the market is 7.3 km away. The main buyer type is Assembler."
HH84,"Household HH84 is located in Village_15, Kudan, Kaduna. The respondent is a 18-year-old Female who is Married with an education level of Secondary. Their main crops include Sorghum, Rice, and Tomato, while they also rear Goat, Goat, and Goat. Reported outputs are 762.8995472397323kg in the wet season and 684.997603791134kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Bicycle and the market is 5.76 km away. The main buyer type is Processor."
HH85,"Household HH85 is located in Village_15, Kaduna North, Kaduna. The respondent is a 55-year-old Female who is Divorced with an education level of Primary. Their main crops include Maize, Tomato, and Sorghum, while they also rear Cattle, Goat, and Sheep. Reported outputs are 797.7310412324603kg in the wet season and 435.22651087000224kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Public vehicle and the market is 1.47 km away. The main buyer type is Wholesaler."
HH86,"Household HH86 is located in Village_97, Igabi, Kaduna. The respondent is a 63-year-old Female who is Divorced with an education level of Quranic. Their main crops include Rice, Millet, and Cassava, while they also rear Poultry, Cattle, and Goat. Reported outputs are 730.8539584441367kg in the wet season and 359.66641173354344kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Walking and the market is 2.52 km away. The main buyer type is Retailer."
